"num_eventos,dia_semana,fecha",hora,mes_y_ano,anio,descripcion,lugar
"9 eventos, jueves, 2 de diciembre",10:40,Diciembre de 2021,2021,"Reunión de trabajo con el ministro de Justicia y Derechos Humanos, Aníbal Torres; junto los señores Iván Castillo Cuadra y Fernando Pachas Palacios",N.A.
"9 eventos, jueves, 2 de diciembre",14:15,Diciembre de 2021,2021,"Reunión de trabajo con los señores Richard Quispe Salazar, José Montoya Meléndez y William Maceda León",N.A.
"9 eventos, jueves, 2 de diciembre",15:30,Diciembre de 2021,2021,"Participación en el VI Congreso Nacional de Rondas Campesinas, organizado por CUNARC PERU",N.A.
"9 eventos, jueves, 2 de diciembre",18:05,Diciembre de 2021,2021,Reunión de trabajo con los señores José Carranza Rojas y Luciano Ataucuri Chávez,N.A.
"9 eventos, jueves, 2 de diciembre",18:25,Diciembre de 2021,2021,"Reunión de trabajo con el ministro de Defensa, Juan Manuel Carrasco",N.A.
"9 eventos, jueves, 2 de diciembre",19:55,Diciembre de 2021,2021,Reunión de trabajo con el señor Fernando Yovera,N.A.
"9 eventos, jueves, 2 de diciembre",20:35,Diciembre de 2021,2021,"Reunión de trabajo con el congresista Guillermo Bermejo y con presidente de Sedapal, Dumler Cuya",N.A.
"10 eventos, viernes, 3 de diciembre",07:26,Diciembre de 2021,2021,Reunión de trabajo con el señor Alex Starost Gutiérrez,N.A.
"10 eventos, viernes, 3 de diciembre",08:30,Diciembre de 2021,2021,Viaje a Trujillo,N.A.
"10 eventos, viernes, 3 de diciembre",18:15,Diciembre de 2021,2021,"Reunión con la señora Patricia Li Sotelo, presidenta del partido Somos Perú",N.A.
"10 eventos, viernes, 3 de diciembre",18:30,Diciembre de 2021,2021,"Reunión con el señor José Luna Gálvez, presidente del partido Podemos Perú",N.A.
"10 eventos, viernes, 3 de diciembre",18:45,Diciembre de 2021,2021,"Reunión con el señor César Acuña Peralta, presidente del Partido Alianza para el Progreso",N.A.
"10 eventos, viernes, 3 de diciembre",19:05,Diciembre de 2021,2021,"Reunión con el señor Rodolfo Pérez Osores, secretario General del Partido Morado",N.A.
"10 eventos, viernes, 3 de diciembre",19:30,Diciembre de 2021,2021,"Reunión con el señor Edwin De la Cruz Ponce, secretario General del partido Avanza País",N.A.
"10 eventos, viernes, 3 de diciembre",19:50,Diciembre de 2021,2021,Reunión con autoridades de la región Puno,N.A.
"10 eventos, viernes, 3 de diciembre",21:30,Diciembre de 2021,2021,"Reunión con los ministros de Defensa, Juan Carrasco; de Vivienda, Construcción y Saneamiento, Geiner Alvarado; y el señor Alberto Valenzuela",N.A.
"10 eventos, viernes, 3 de diciembre",22:45,Diciembre de 2021,2021,"Reunión con el ministro de Transportes y Comunicaciones, Juan Silva, y el señor Fernando Yovera",N.A.
"1 evento, martes, 7 de diciembre",07:00,Diciembre de 2021,2021,viaje a las regiones Apurímac y Puno,N.A.
"3 eventos, miércoles, 8 de diciembre",16:00,Diciembre de 2021,2021,Reunión con el Ministro de Hacienda de México y delegación multisectorial,N.A.
"3 eventos, miércoles, 8 de diciembre",20:15,Diciembre de 2021,2021,Audiencia con los señores Juan La Rosa Llontop y Agustín Lozano Saavedra,N.A.
"3 eventos, miércoles, 8 de diciembre",20:50,Diciembre de 2021,2021,"Reunión con el comandante General de la PNP, Javier Gallardo Mendoza",N.A.
"12 eventos, jueves, 9 de diciembre",08:00,Diciembre de 2021,2021,Participación en Cumbre por la Democracia (Videoconferencia),N.A.
"12 eventos, jueves, 9 de diciembre",09:20,Diciembre de 2021,2021,audiencia con el señor Alex Starost Gutiérrez,N.A.
"12 eventos, jueves, 9 de diciembre",09:45,Diciembre de 2021,2021,39 sesión de la Comisión de Alto Nivel Anticorrupción,N.A.
"12 eventos, jueves, 9 de diciembre",10:30,Diciembre de 2021,2021,197 aniversario de la Batalla de Ayacucho,"Plaza Cáceres del Cuartel General del Ejército, San Borja."
"12 eventos, jueves, 9 de diciembre",15:40,Diciembre de 2021,2021,Audiencia con la congresista Lucinda Vásquez,N.A.
"12 eventos, jueves, 9 de diciembre",16:00,Diciembre de 2021,2021,Audiencia con el señor Leonelo Díaz,N.A.
"12 eventos, jueves, 9 de diciembre",16:30,Diciembre de 2021,2021,"Audiencia con el señor Juan José Salmón, Ceo Lima Airport Partners",N.A.
"12 eventos, jueves, 9 de diciembre",16:50,Diciembre de 2021,2021,"Reunión con los ministros de Transportes y Comunicaciones, Juan Silva; y Vivienda Construcción y Saneamiento, Geiner Alvarado",N.A.
"12 eventos, jueves, 9 de diciembre",17:40,Diciembre de 2021,2021,"Reunión con ministro de Justicia y Derechos Humanos, Aníbal Torres",N.A.
"12 eventos, jueves, 9 de diciembre",18:10,Diciembre de 2021,2021,"Reunión con el ministro de Defensa, Juan Carrasco",N.A.
"12 eventos, jueves, 9 de diciembre",18:45,Diciembre de 2021,2021,"Reunión con la presidenta del Consejo de Ministros, Mirtha Vásquez",N.A.
"12 eventos, jueves, 9 de diciembre",20:10,Diciembre de 2021,2021,Reunión con congresistas,N.A.
"6 eventos, viernes, 10 de diciembre",08:35,Diciembre de 2021,2021,"Reunión con el comandante General del Ejército, Walter Córdova",N.A.
"6 eventos, viernes, 10 de diciembre",09:00,Diciembre de 2021,2021,Reunión con Gobernadores Regionales,N.A.
"6 eventos, viernes, 10 de diciembre",15:00,Diciembre de 2021,2021,Ceremonia de cuerpo presente de la tripulación FAP 609,N.A.
"6 eventos, viernes, 10 de diciembre",15:00,Diciembre de 2021,2021,Consejo de Ministros virtual,N.A.
"6 eventos, viernes, 10 de diciembre",19:20,Diciembre de 2021,2021,Audiencia con el señor Hugo Chávez Arévalo,N.A.
"6 eventos, viernes, 10 de diciembre",22:30,Diciembre de 2021,2021,"Reunión con la ministra de Desarrollo e Inclusión Social, Dina Boluarte",N.A.
"5 eventos, sábado, 11 de diciembre",11:30,Diciembre de 2021,2021,Audiencia con el señor Javier Flores Hernández,N.A.
"5 eventos, sábado, 11 de diciembre",12:15,Diciembre de 2021,2021,"Audiencia con los señores Carlos Albuquerque Falen, Esteban Espinal Huamantico, Ricardo Morote Canales, Henry Shimabukuro Guevara y Ángel Yldefonso Narro",N.A.
"5 eventos, sábado, 11 de diciembre",15:50,Diciembre de 2021,2021,Audiencia con el señor José Vega Antonio,N.A.
"5 eventos, sábado, 11 de diciembre",17:30,Diciembre de 2021,2021,Audiencia con el señor Daime Rafael Rojas,N.A.
"5 eventos, sábado, 11 de diciembre",17:45,Diciembre de 2021,2021,Audiencia con el señor Elven Malca Vásquez,N.A.
"2 eventos, domingo, 12 de diciembre",21:20,Diciembre de 2021,2021,Audiencia con el señor Abel Tarazona Melitón,N.A.
"2 eventos, domingo, 12 de diciembre",21:50,Diciembre de 2021,2021,Audiencia con el señor Arturo Huerta Olivas,N.A.
"7 eventos, lunes, 13 de diciembre",08:30,Diciembre de 2021,2021,Graduación de los alféreces de la Escuela de Oficiales de la FAP,Base Aérea Las Palmas.
"7 eventos, lunes, 13 de diciembre",15:40,Diciembre de 2021,2021,"Reunión con el ministro de Economía y Finanzas, Pedro Francke",N.A.
"7 eventos, lunes, 13 de diciembre",17:15,Diciembre de 2021,2021,"Reunión con el ministro de Justicia y Derechos Humanos, Anibal Torres",N.A.
"7 eventos, lunes, 13 de diciembre",18:00,Diciembre de 2021,2021,"Reunión con el ministro del Interior, Avelino Guillén",N.A.
"7 eventos, lunes, 13 de diciembre",19:40,Diciembre de 2021,2021,Audiencia con el señor José Ángel Aragón Guevara,N.A.
"7 eventos, lunes, 13 de diciembre",20:30,Diciembre de 2021,2021,Reunión con el señor Virgilio Acuña,N.A.
"7 eventos, lunes, 13 de diciembre",20:40,Diciembre de 2021,2021,"Reunión con el comandante General de la FAP, Gral",del Aire Alfonso Javier Artadi Saletti.
"7 eventos, martes, 14 de diciembre",08:30,Diciembre de 2021,2021,Ceremonia de graduación de los alféreces de fragata promoción 2022,N.A.
"7 eventos, martes, 14 de diciembre",10:30,Diciembre de 2021,2021,Ceremonia de graduación de oficiales de la Marina Mercante,N.A.
"7 eventos, martes, 14 de diciembre",12:40,Diciembre de 2021,2021,"Audiencia con el ministro de Defensa, Juan Carrasco",N.A.
"7 eventos, martes, 14 de diciembre",16:30,Diciembre de 2021,2021,Reunión con empresarios del sector hidrocarburos,N.A.
"7 eventos, martes, 14 de diciembre",19:40,Diciembre de 2021,2021,Reunión con partidos políticos,N.A.
"7 eventos, martes, 14 de diciembre",20:50,Diciembre de 2021,2021,Reunión con el ministro de Desarrollo Agrario y equipo de Alta Dirección,N.A.
"7 eventos, martes, 14 de diciembre",22:00,Diciembre de 2021,2021,"Reunión con el ministro de Justicia y Derechos Humanos, Aníbal Torres",N.A.
"7 eventos, miércoles, 15 de diciembre",08:30,Diciembre de 2021,2021,Reunión del Consejo de Ministros,N.A.
"7 eventos, miércoles, 15 de diciembre",11:30,Diciembre de 2021,2021,Reunión con la Alta Dirección del Ministerio de Defensa,N.A.
"7 eventos, miércoles, 15 de diciembre",15:40,Diciembre de 2021,2021,Reunión con empresarios del sector Energía,N.A.
"7 eventos, miércoles, 15 de diciembre",16:30,Diciembre de 2021,2021,Reunión de Cosedena,N.A.
"7 eventos, miércoles, 15 de diciembre",21:30,Diciembre de 2021,2021,Reunión con la Alta Dirección del Ministerio de Relaciones Exteriores,N.A.
"7 eventos, miércoles, 15 de diciembre",22:45,Diciembre de 2021,2021,Reunión con autoridades de Huánuco,N.A.
"7 eventos, miércoles, 15 de diciembre",23:15,Diciembre de 2021,2021,Reunión con la Dirección Nacional de Inteligencia,N.A.
"7 eventos, jueves, 16 de diciembre",08:30,Diciembre de 2021,2021,Ceremonia de graduación de los alféreces y subtenientes de la Escuela Militar de Chorrillos,N.A.
"7 eventos, jueves, 16 de diciembre",15:00,Diciembre de 2021,2021,"Presentación de Cartas Credenciales de los embajadores de Suiza, Cuba, Qatar y Grecia en Perú",N.A.
"7 eventos, jueves, 16 de diciembre",17:45,Diciembre de 2021,2021,Reunión con exministros de Economía,N.A.
"7 eventos, jueves, 16 de diciembre",21:30,Diciembre de 2021,2021,"Reunión con el comandante General de la PNP, Javier Gallardo",N.A.
"7 eventos, jueves, 16 de diciembre",22:10,Diciembre de 2021,2021,Audiencia con el congresista Guillermo Bermejo,N.A.
"7 eventos, jueves, 16 de diciembre",22:40,Diciembre de 2021,2021,Audiencia con delegación de Apurímac,N.A.
"7 eventos, jueves, 16 de diciembre",23:10,Diciembre de 2021,2021,Audiencia con el señor José Vega,N.A.
"5 eventos, viernes, 17 de diciembre",07:00,Diciembre de 2021,2021,Viaje a Piura,N.A.
"5 eventos, viernes, 17 de diciembre",17:20,Diciembre de 2021,2021,"Reunión con el ministro de Justicia y Derechos Humanos, Aníbal Torres",N.A.
"5 eventos, viernes, 17 de diciembre",18:25,Diciembre de 2021,2021,"Reunión con el ministro de Transportes y Comunicaciones, Juan Silva",N.A.
"5 eventos, viernes, 17 de diciembre",20:00,Diciembre de 2021,2021,Audiencia con empresarios del sector minería,N.A.
"5 eventos, viernes, 17 de diciembre",20:50,Diciembre de 2021,2021,"Reunión con el ministro del Interior, Avelino Guillén",N.A.
"2 eventos, domingo, 19 de diciembre",10:00,Diciembre de 2021,2021,"Entrega de 11 tractores a organizaciones agrarias de la comunidad campesina de Michiquillay, como parte del programa Agroideas",Cajamarca.
"2 eventos, domingo, 19 de diciembre",12:00,Diciembre de 2021,2021,Inauguración de seis qochas para la siembra y cosecha de agua destinada a la pequeña agricultura,"Distrito de Chugur, Hualgayoc."
"2 eventos, lunes, 20 de diciembre",08:30,Diciembre de 2021,2021,"Ceremonia de lanzamiento de la Escuela Nacional de Estudios Sindicales, organizado por el Ministerio de Trabajo y Promoción del Empleo – MTPE",Palacio de Gobierno.
"2 eventos, lunes, 20 de diciembre",11:00,Diciembre de 2021,2021,"Ceremonia de Clausura del año lectivo de la Academia Diplomática del Perú e incorporación al Servicio Diplomático de la República de los alumnos de la promoción N° 59 “Bicentenario de la Independencia del Perú y del Ministerio de Relaciones Exteriores""",Palacio de Torres Tagle.
"1 evento, martes, 21 de diciembre",17:00,Diciembre de 2021,2021,Reunión con periodistas y líderes de opinión,Palacio de Gobierno.
"2 eventos, miércoles, 22 de diciembre",08:30,Diciembre de 2021,2021,Sesión del Consejo de Ministros,Palacio de Gobierno.
"2 eventos, miércoles, 22 de diciembre",11:00,Diciembre de 2021,2021,Ceremonia de graduación de 244 cadetes que culminaron sus estudios académicos en la Escuela de Oficiales de la PNP,N.A.
"1 evento, lunes, 27 de diciembre",11:00,Diciembre de 2021,2021,Recepción del Lote I de Talara y reinicio de las operaciones de Petroperú en la producción de petróleo y gas en la Cuenca de Talara en Piura,N.A.
"3 eventos, martes, 28 de diciembre",17:30,Diciembre de 2021,2021,"Reunión con líderes políticos: señores Guido Bellido, de Perú Libre; Verónika Mendoza, de Nuevo Perú; Mery Coila, del partido Magisterial y Popular",N.A.
"3 eventos, martes, 28 de diciembre",19:00,Diciembre de 2021,2021,Reunión con representantes de partidos políticos con participación en el Parlamento,Palacio de Gobierno
"3 eventos, martes, 28 de diciembre",20:15,Diciembre de 2021,2021,Ceremonia de juramentación del nuevo Ministro de Educación,Palacio de Gobierno.
"5 eventos, miércoles, 29 de diciembre",09:30,Diciembre de 2021,2021,"Reunión con el alcalde provincial, alcaldes distritales y representantes de la sociedad civil de Chota, en Cajamarca","Lugar: Centro Cívico de la Municipalidad Provincial de Chota, Cajamarca."
"5 eventos, miércoles, 29 de diciembre",11:20,Diciembre de 2021,2021,Reunión con los dirigentes de las Rondas Campesinas de diversas regiones y provincias,"Casa del Maestro. Provincia de Chota, en Cajamarca."
"5 eventos, miércoles, 29 de diciembre",12:20,Diciembre de 2021,2021,Ceremonia por el 45 aniversario de las Rondas Campesinas de Cuyumalca y del Perú,"Provincia de Chota, en Cajamarca."
"5 eventos, miércoles, 29 de diciembre",17:00,Diciembre de 2021,2021,Reunión con los congresistas del bloque magisterial,Palacio de Gobierno.
"5 eventos, miércoles, 29 de diciembre",19:00,Diciembre de 2021,2021,Reunión con representantes de partidos políticos con participación en el Parlamento,N.A.
"2 eventos, viernes, 31 de diciembre",12:00,Diciembre de 2021,2021,Balance de la cifra de personas vacunadas contra la COVID - 19,VIDENA
"2 eventos, viernes, 31 de diciembre",16:00,Diciembre de 2021,2021,Visita al Centro de Acogida Residencial – CAR San Miguel Arcángel del INABIF,Chorrillos.
"6 eventos, martes, 2 de noviembre",16:10,Noviembre de 2021,2021,"Reunión con el ministro del Interior, Luis Barranzuela",N.A.
"6 eventos, martes, 2 de noviembre",16:55,Noviembre de 2021,2021,"Reunión con el ministro de Defensa, Walter Ayala",N.A.
"6 eventos, martes, 2 de noviembre",17:30,Noviembre de 2021,2021,"Reunión con el Alto Comisionado de la Unión Europea, Josep Borrell",N.A.
"6 eventos, martes, 2 de noviembre",17:45,Noviembre de 2021,2021,Reunión ampliada con Gobernadores Regionales,N.A.
"6 eventos, martes, 2 de noviembre",19:20,Noviembre de 2021,2021,"Audiencia con el gobernador Regional de Cajamarca, Mesías Guevara",N.A.
"6 eventos, martes, 2 de noviembre",19:25,Noviembre de 2021,2021,"Audiencia con la presidenta del Consejo de Ministros, Mirtha Vásquez",N.A.
"5 eventos, miércoles, 3 de noviembre",10:00,Noviembre de 2021,2021,"Reunión en el Ministerio de Educación, Carlos Gallardo",N.A.
"5 eventos, miércoles, 3 de noviembre",15:20,Noviembre de 2021,2021,"Reunión con el ministro de Defensa, Walter Ayala; y el jefe de la DINI, José Fernández",N.A.
"5 eventos, miércoles, 3 de noviembre",15:30,Noviembre de 2021,2021,"Reunión con la ministra de Desarrollo e Inclusión Social, Dina Boluarte; y la ministra de Cultura, Gisela Ortiz",N.A.
"5 eventos, miércoles, 3 de noviembre",15:40,Noviembre de 2021,2021,eunión de Consejo de Ministros,N.A.
"5 eventos, miércoles, 3 de noviembre",23:40,Noviembre de 2021,2021,Audiencia con los señores Guillermo Bermejo y Roger Najar,N.A.
"4 eventos, jueves, 4 de noviembre",08:30,Noviembre de 2021,2021,"Juramentación del ministro del Interior, Avelino Guillén",N.A.
"4 eventos, jueves, 4 de noviembre",09:00,Noviembre de 2021,2021,Reunión con Ministros,N.A.
"4 eventos, jueves, 4 de noviembre",09:55,Noviembre de 2021,2021,Audiencia con el señor Walter Córdova Aleman,N.A.
"4 eventos, jueves, 4 de noviembre",10:05,Noviembre de 2021,2021,Audiencia con el señor Marco Arana Zegarra,N.A.
"13 eventos, viernes, 5 de noviembre",09:45,Noviembre de 2021,2021,"Reunión con ministro de Defensa, Walter Ayala; y el Gral",Alfonso Artadi Saletti.
"13 eventos, viernes, 5 de noviembre",09:55,Noviembre de 2021,2021,Audiencia con el señor Roy Palacios Ávalos,N.A.
"13 eventos, viernes, 5 de noviembre",11:15,Noviembre de 2021,2021,"Audiencia con los señores Jesús Aquino, Martín García Vallejo y Maritza Ramos Bruno",N.A.
"13 eventos, viernes, 5 de noviembre",11:30,Noviembre de 2021,2021,"Reunión con el ministro de Transportes y Comunicaciones, Juan Silva; y el señor Joe Zanabria",N.A.
"13 eventos, viernes, 5 de noviembre",12:00,Noviembre de 2021,2021,Campeonato Ecuestre Copa Bicentenario del Ejercito del Perú,N.A.
"13 eventos, viernes, 5 de noviembre",15:00,Noviembre de 2021,2021,Lanzamiento del Sistema de Registro Único de las Ollas Comunes Mankachay Perú (Mi Ollita Perú),N.A.
"13 eventos, viernes, 5 de noviembre",18:02,Noviembre de 2021,2021,Audiencia con la señora Martha Silvestre Casas,N.A.
"13 eventos, viernes, 5 de noviembre",18:25,Noviembre de 2021,2021,Audiencia con los señores Roberto Uriarte y Luis Feijoo,N.A.
"13 eventos, viernes, 5 de noviembre",19:15,Noviembre de 2021,2021,"Audiencia con los señores Víctor Torres, José Carlos Lavado, Paul Paucar y Richard Sachun Huamaní",N.A.
"13 eventos, viernes, 5 de noviembre",19:45,Noviembre de 2021,2021,Reunión con Representantes de la Sociedad Nacional de Prensa,N.A.
"13 eventos, viernes, 5 de noviembre",20:05,Noviembre de 2021,2021,Audiencia con el señor Carlos Pimentel Silva,N.A.
"13 eventos, viernes, 5 de noviembre",20:15,Noviembre de 2021,2021,Audiencia con el señor Óscar Altamirano Quispe,N.A.
"13 eventos, viernes, 5 de noviembre",21:35,Noviembre de 2021,2021,"Audiencia con el ministro de Salud, Hernando Cevallos",N.A.
"4 eventos, sábado, 6 de noviembre",09:30,Noviembre de 2021,2021,Reunión con Congresistas,N.A.
"4 eventos, sábado, 6 de noviembre",10:00,Noviembre de 2021,2021,Primer Encuentro Presidencial con Organizaciones de Personas con Discapacidad,N.A.
"4 eventos, sábado, 6 de noviembre",11:30,Noviembre de 2021,2021,Inicio de Siembra de “Quinua Nativa Orgánica de mil colores” y entrega de tractores a las organizaciones de productores agrarios como parte de la Política de Industrialización del Agro por la Segunda Reforma Agraria,"Provincia de Andahuaylas, región Apurímac -"
"4 eventos, sábado, 6 de noviembre",18:00,Noviembre de 2021,2021,"Juramentación de 150 juntas vecinales, en el distrito de Pachacámac",N.A.
"1 evento, domingo, 7 de noviembre",08:30,Noviembre de 2021,2021,Reunión con funcionarios de los ministerios de Comercio Exterior y Turismo; Energía y Minas; y del Ambiente,N.A.
"1 evento, lunes, 8 de noviembre",08:00,Noviembre de 2021,2021,Reunión de Consejo de Ministros,N.A.
"12 eventos, martes, 9 de noviembre",00:30,Noviembre de 2021,2021,"Reunión con el ministro de Transportes y Comunicaciones, Juan Silva",N.A.
"12 eventos, martes, 9 de noviembre",09:45,Noviembre de 2021,2021,Audiencia con el señor Mario Guanilo Amaya,N.A.
"12 eventos, martes, 9 de noviembre",11:15,Noviembre de 2021,2021,Audiencia con señores Víctor Raúl Culqui Puerta y Jaime Pinedo Sopla,N.A.
"12 eventos, martes, 9 de noviembre",11:40,Noviembre de 2021,2021,Reunión con los Comandantes Generales de las Fuerzas Armadas,N.A.
"12 eventos, martes, 9 de noviembre",13:00,Noviembre de 2021,2021,"Reunión con la presidenta del Consejo de Ministros, Mirtha Vásquez; y el ministro de Economía y Finanzas, Pedro Francke",N.A.
"12 eventos, martes, 9 de noviembre",13:25,Noviembre de 2021,2021,"Audiencia con los señores Elmer Orillo Leiva, Alex Carguajulca Orillo y Edward Vílchez Castañeda",N.A.
"12 eventos, martes, 9 de noviembre",14:10,Noviembre de 2021,2021,"Reunión con congresistas, gobernador y alcaldes de la región Lambayeque",N.A.
"12 eventos, martes, 9 de noviembre",17:20,Noviembre de 2021,2021,"Reunión con el director de la Dirección Nacional de Inteligencia, José Luis Fernández Latorre",N.A.
"12 eventos, martes, 9 de noviembre",18:00,Noviembre de 2021,2021,Audiencia con los señores Leonel León León Lytton,N.A.
"12 eventos, martes, 9 de noviembre",18:30,Noviembre de 2021,2021,"Reunión con el ministro de Defensa, Walter Ayala; y el director de la Dirección Nacional de Inteligencia, José Luis Fernández",N.A.
"12 eventos, martes, 9 de noviembre",20:05,Noviembre de 2021,2021,Audiencia con los señores Wilson Barrantes Mendoza y Delfor Roldán Argandoñ,a
"12 eventos, martes, 9 de noviembre",20:05,Noviembre de 2021,2021,"Reunión con el ministro de Justicia y Derechos Huamanos, Anibal Torres",N.A.
"1 evento, miércoles, 10 de noviembre",07:00,Noviembre de 2021,2021,"Informe de los 100 Días de Gobierno y Anuncio de la masificación del gas, en Ayacucho",N.A.
"3 eventos, jueves, 11 de noviembre",07:00,Noviembre de 2021,2021,"Reunión virtual con la Secretaria de Estado Adjunta de los Estados Unidos, Wendy R",Sherman.
"3 eventos, jueves, 11 de noviembre",08:00,Noviembre de 2021,2021,Actividades en Ayacucho,N.A.
"3 eventos, jueves, 11 de noviembre",20:00,Noviembre de 2021,2021,Audiencia con los señores Edson León Rojas y Rolin Adolfo Palacios Muñoz,N.A.
"12 eventos, viernes, 12 de noviembre",06:50,Noviembre de 2021,2021,Participación Virtual en la Cumbre de Líderes APEC,N.A.
"12 eventos, viernes, 12 de noviembre",10:05,Noviembre de 2021,2021,Audiencia con el señor José Diaz Saldaña,N.A.
"12 eventos, viernes, 12 de noviembre",10:30,Noviembre de 2021,2021,Audiencia con el congresista Edwin Martínez Talavera,N.A.
"12 eventos, viernes, 12 de noviembre",13:40,Noviembre de 2021,2021,Audiencia con la congresista Katty Ugarte Mamani,N.A.
"12 eventos, viernes, 12 de noviembre",14:05,Noviembre de 2021,2021,"Reunión con el ministro de Economía y Finanzas, Pedro Francke",N.A.
"12 eventos, viernes, 12 de noviembre",14:25,Noviembre de 2021,2021,Audiencia con el señor Alegre Fonseca Espinoza,N.A.
"12 eventos, viernes, 12 de noviembre",15:30,Noviembre de 2021,2021,Audiencia con los señores Rafael Heredia Gómez y Jimmy Chambi Mestas,N.A.
"12 eventos, viernes, 12 de noviembre",16:30,Noviembre de 2021,2021,Ceremonia de entrega de dos helicópteros para la Policía Nacional,N.A.
"12 eventos, viernes, 12 de noviembre",18:45,Noviembre de 2021,2021,"Reunión con el ministro de Comercio Exterior y Turismo, Roberto Sánchez",N.A.
"12 eventos, viernes, 12 de noviembre",19:40,Noviembre de 2021,2021,Audiencia con la señora Gladys Tapia Medina,N.A.
"12 eventos, viernes, 12 de noviembre",20:45,Noviembre de 2021,2021,Audiencia con el señor Jorge Perlacios Velásquez,N.A.
"12 eventos, viernes, 12 de noviembre",21:30,Noviembre de 2021,2021,Reunión con Ministros,N.A.
"9 eventos, sábado, 13 de noviembre",09:25,Noviembre de 2021,2021,"Reunión con ministro de Defensa, Walter Ayala; director de la DINI, José Luis Fernández; y del ministro de Comercio Exterior y Turismo, Roberto Sánchez",N.A.
"9 eventos, sábado, 13 de noviembre",10:30,Noviembre de 2021,2021,Clausura de la Sesión de Reinstalación de Consejo Nacional de Trabajo y Promoción del Empleo (CNTPE) periodo 2021-2026Clausura de la Sesión de Reinstalación de Consejo Nacional de Trabajo y Promoción del Empleo (CNTPE) periodo 2021-2026,N.A.
"9 eventos, sábado, 13 de noviembre",13:00,Noviembre de 2021,2021,Reunión con Bancada de Perú Libre,N.A.
"9 eventos, sábado, 13 de noviembre",15:45,Noviembre de 2021,2021,Reunión con Luis Alberto Llaguento Sánchez,N.A.
"9 eventos, sábado, 13 de noviembre",15:50,Noviembre de 2021,2021,Audiencia con Rodolfo Flores Anco,N.A.
"9 eventos, sábado, 13 de noviembre",16:10,Noviembre de 2021,2021,Audiencia con el señor Julián Llanos Guevara,N.A.
"9 eventos, sábado, 13 de noviembre",17:10,Noviembre de 2021,2021,Audiencia con los señores Luis Feijoo Feijoo y Robert Torres Uriarte,N.A.
"9 eventos, sábado, 13 de noviembre",19:30,Noviembre de 2021,2021,"Reunión con el ministro de Relaciones Exteriores, Óscar Maurtua",N.A.
"9 eventos, sábado, 13 de noviembre",20:40,Noviembre de 2021,2021,Audiencia con Carlos Javier Zeballos Madariaga,N.A.
"3 eventos, domingo, 14 de noviembre",06:40,Noviembre de 2021,2021,"Reunión con los ministros de Defensa; Walter Ayala; de Comercio Exterior y Turismo, Roberto Sánchez; y el director de la Dirección Nacional de Inteligencia, José Luis Fernández",N.A.
"3 eventos, domingo, 14 de noviembre",10:00,Noviembre de 2021,2021,Cumbre Macro Regional Amazónica por la Segunda Reforma Agraria,"Sangani, Chanchamayo, región Junín."
"3 eventos, domingo, 14 de noviembre",18:45,Noviembre de 2021,2021,Audiencia con los señores Abel Saravia Angles y Raúl Castillo Rojas,N.A.
"10 eventos, lunes, 15 de noviembre",09:50,Noviembre de 2021,2021,Reunión con los representantes de la Sociedad Nacional de Industrias,N.A.
"10 eventos, lunes, 15 de noviembre",11:05,Noviembre de 2021,2021,"Reunión con el ministro de Defensa, Walter Ayala",N.A.
"10 eventos, lunes, 15 de noviembre",11:15,Noviembre de 2021,2021,"Audiencia con Alicia Bárcena, secretaria Ejecutiva de la CEPAL",N.A.
"10 eventos, lunes, 15 de noviembre",12:25,Noviembre de 2021,2021,"Reunión con el ministro de Economía y Finanzas, Pedro Francke",N.A.
"10 eventos, lunes, 15 de noviembre",15:00,Noviembre de 2021,2021,"Audiencia con Elena Conterno, presidenta de IPAE; y Rosario Bazan, presidenta del Comité CADE Ejecutivo 2021",N.A.
"10 eventos, lunes, 15 de noviembre",16:15,Noviembre de 2021,2021,Reunión con la congresista Francis Paredes,N.A.
"10 eventos, lunes, 15 de noviembre",16:35,Noviembre de 2021,2021,Reunión con el señor Carlos Palacios Olivera,N.A.
"10 eventos, lunes, 15 de noviembre",18:35,Noviembre de 2021,2021,"Reunión con el ministro de Economía y Finanzas, Pedro Francke",N.A.
"10 eventos, lunes, 15 de noviembre",18:40,Noviembre de 2021,2021,Reunión con congresista Alex Paredes,N.A.
"10 eventos, lunes, 15 de noviembre",18:55,Noviembre de 2021,2021,Reunión con los señores Murillo acuña y Trujillo Romero ,N.A.
"11 eventos, martes, 16 de noviembre",10:30,Noviembre de 2021,2021,Audiencia con Congresistas,N.A.
"11 eventos, martes, 16 de noviembre",11:15,Noviembre de 2021,2021,"Reunión con Ministro de Vivienda, Construcción y Saneamiento, Geiner Alvarado",N.A.
"11 eventos, martes, 16 de noviembre",11:55,Noviembre de 2021,2021,Reunión con Congresistas,N.A.
"11 eventos, martes, 16 de noviembre",12:30,Noviembre de 2021,2021,Reunión con Jaime Mujica Calderón,N.A.
"11 eventos, martes, 16 de noviembre",14:45,Noviembre de 2021,2021,Audiencia con Luis Vera Castillo,N.A.
"11 eventos, martes, 16 de noviembre",15:05,Noviembre de 2021,2021,Audiencia con Rosa Vera Serquen,N.A.
"11 eventos, martes, 16 de noviembre",15:30,Noviembre de 2021,2021,Informe de Avance de Gestión Sectorial de MIDAGRI,N.A.
"11 eventos, martes, 16 de noviembre",17:55,Noviembre de 2021,2021,Informe de Avance de Gestión Sectorial del MINEDU,N.A.
